actor_id,name,kind,location,sector,employer,employees,alltag,grundversorgung,vertrag,haftung,reserve,wallet_total,positive_money,health,stress,fatigue,trust,reputation,media_literacy,integrity,pressure,productivity,capital,skills,meta
P_00077,Malik Silva,person,Earth,media,M_00340,0,1924.6953437706557,48.46318381904692,0,0,4.945231842328797,1978.1037594320314,1978.1037594320314,0.024945679277139546,0.995,0.4003707509456019,1,0.7753090095669928,0.6417328600079393,0.43119420050760693,0.2907792791463996,0.9621753581859057,100.0,"{""consumption"":0.5329593162016535,""culture"":0.7372592153223099,""education"":0.8452777710346071,""energy"":0.7505192041980738,""environment"":1.0972596303261688,""finance"":0.9167061496425158,""food"":0.8285262095521574,""general"":0.7467446986807741,""governance"":0.8947182426109127,""health"":0.7864133806191724,""infrastructure"":1.1159056379720789,""labor"":0.9776250969456171,""media"":1.0159983198619988,""space"":0.7380784978856234,""transport"":0.5344572998775937,""water"":0.4205210679613146}","{""education"":0.5876233112522732,""preferred_sector"":""media""}"
P_00078,Samir Chen,person,Earth,construction,F_00301,0,946.6640971204023,53.33172376478383,0,0,36.61915435642908,1036.6149752416152,1036.6149752416152,0.024335243684143287,0.995,0.409996997653775,1,0.6685088469993248,0.86794743164109,0.5798887566449659,0.25181848720628913,1.181815071570151,100.0,"{""consumption"":0.6280767206967754,""culture"":0.7361349982113087,""education"":0.5735944828334513,""energy"":0.6904405446544869,""environment"":0.30333848448470363,""finance"":0.4264898781475167,""food"":0.4662451863809431,""general"":0.43024773083525486,""governance"":0.5022464007932076,""health"":0.4702015553096231,""infrastructure"":0.47578564290070974,""labor"":0.4487484539633505,""media"":0.4446392255626574,""space"":0.3584359841385094,""transport"":0.02292979101390969,""water"":0.6690791663447702}","{""education"":0.5995754585430467,""preferred_sector"":""construction""}"
P_00079,Lina Weber,person,Orbit,energy,F_00334,0,2283.0386259507354,49.27580834216943,0,0,29.974952476359455,2362.289386769264,2362.289386769264,0.025737578541658625,0.995,0.3207612432425644,1,1.0710717515210342,0.4859105574842154,0.6478097569868604,0.47470957721014984,1.0730291800472211,100.0,"{""consumption"":0.5121662311017293,""culture"":0.4118359719778357,""education"":0.3066281021405053,""energy"":0.7115057899758146,""environment"":0.44969430522880427,""finance"":0.4127839694351753,""food"":0.21664772250363667,""general"":0.5234861963347428,""governance"":0.3529792340103968,""health"":0.4521726880573521,""infrastructure"":0.3189636400629724,""labor"":0.31116210496531693,""media"":0.6041900604626419,""space"":0.4209657903428749,""transport"":0.5896526131712639,""water"":0.7973356945723363}","{""education"":0.3510829375688088,""preferred_sector"":""media""}"
P_00080,Mira Dubois,person,Earth,finance,M_00341,0,485.43565898114696,63.19625584202217,0,0,9.322627873595135,557.9545426967643,557.9545426967643,0.022721349095125548,0.995,0.6064106335760885,1,0.5548623653799591,0.30792168837947537,0.5787876871190563,0.006801495985137906,0.9195948468133951,100.0,"{""consumption"":0.6886819146317272,""culture"":0.7430325044891665,""education"":0.5534581918494543,""energy"":0.5926111810219061,""environment"":0.42241259438215284,""finance"":0.8545853833080227,""food"":0.6745548178484283,""general"":0.6094846013510021,""governance"":0.8596136068250888,""health"":0.5599518431832355,""infrastructure"":0.7672243057563424,""labor"":0.7692054040717321,""media"":0.5955705368929298,""space"":0.443307828581206,""transport"":0.9645598058814763,""water"":0.6056942984339923}","{""education"":0.7395903152721098,""preferred_sector"":""finance""}"
P_00081,Malik Rossi,person,Earth,construction,M_00340,0,1656.3958269976042,33.60612170419814,0,0,48.426470799442185,1738.4284195012444,1738.4284195012444,0.023546171082691986,0.995,0.4764667668408652,1,0.5714594748671089,0.33643000120361277,0.7569621188065628,0.23738108420157344,1.1463106021246072,100.0,"{""consumption"":0.6707929916162682,""culture"":0.5832834246659377,""education"":0.8819346431217311,""energy"":0.5817386852719032,""environment"":0.6619472260201474,""finance"":0.3994713546994007,""food"":0.46669915777361387,""general"":0.6755271365586171,""governance"":1.018712292607248,""health"":0.43880244898525406,""infrastructure"":0.7261729629654345,""labor"":0.763607539938319,""media"":0.9226436016212686,""space"":0.6367641330839005,""transport"":0.5949649874205607,""water"":0.7396825291041614}","{""education"":0.7312230896723249,""preferred_sector"":""media""}"
P_00082,Aiko Garcia,person,Earth,logistics,F_00301,0,1930.661351906858,40.58001497759588,0,0,49.55981973315197,2020.801186617606,2020.801186617606,0.02465509894606012,0.995,0.44076284216917,1,0.6267271896468772,0.5157032756947889,0.8580913548728324,0.4955650888210257,1.0302925852917701,100.0,"{""consumption"":0.997583817700963,""culture"":0.7474749472639954,""education"":0.44489516285073605,""energy"":0.8786964234108847,""environment"":0.9624654348906783,""finance"":0.8565795602624192,""food"":0.8726430801076798,""general"":0.6811005327771964,""governance"":0.9578551434299177,""health"":0.6908254218660945,""infrastructure"":0.7300470413459254,""labor"":0.9142600283211832,""media"":0.8617085762300674,""space"":1.0510911331223791,""transport"":0.9589941263257419,""water"":0.53338100925963}","{""education"":0.6076175132038614,""preferred_sector"":""manufacturing""}"
P_00083,Mika Keller,person,Orbit,data_network,M_00337,0,2786.454133490015,41.55414711490839,0,0,39.43823101055987,2867.4465116154834,2867.4465116154834,0.024222720560280808,0.995,0.5699665475123308,1,0.901657832624992,0.7057755501878298,0.8541026191287768,0.8249516810516782,1.012967593726007,100.0,"{""consumption"":0.3284459518989826,""culture"":0.2954526632664286,""education"":0.29737223697516585,""energy"":0.560793760695969,""environment"":0.6758497043596939,""finance"":0.47006655071518316,""food"":0.35904266408971486,""general"":0.4538395952750106,""governance"":0.3531297757861615,""health"":0.33271000193465206,""infrastructure"":0.48123413940226895,""labor"":0.7614941147453481,""media"":0.46342045987515523,""space"":0.4123425678680251,""transport"":0.40068951850137635,""water"":0.6406433022685313}","{""education"":0.8002460904144637,""preferred_sector"":""energy""}"
P_00084,David Hoffmann,person,Earth,water_utility,F_00309,0,1993.572689915526,44.9572497079025,0,0,4.481246148148783,2043.0111857715774,2043.0111857715774,0.02,0.995,0.41112292249192023,1,0.5684407471089578,0.5124135336913294,0.8242979080938834,0.1952863743359843,1.0861041988921294,100.0,"{""consumption"":0.6359117261510087,""culture"":0.7385321215986521,""education"":0.474203268540433,""energy"":0.7791115861733091,""environment"":0.7292253201715877,""finance"":0.8585340626798744,""food"":0.7364536634837965,""general"":0.6386961794789365,""governance"":0.7728796123162422,""health"":0.6309272856545772,""infrastructure"":0.41342704252797957,""labor"":0.6719984835735792,""media"":0.5332577517885365,""space"":0.7286378739538032,""transport"":0.4294583734292211,""water"":0.8141119854403267}","{""education"":0.687343429372574,""preferred_sector"":""water_utility""}"
P_00085,Kian Schmidt,person,Station,construction,F_00319,0,2147.4058872157493,63.77785435988597,0,0,48.23380520663101,2259.4175467822665,2259.4175467822665,0.024489344805758716,0.995,0.44607048012132877,1,0.8281770379834134,0.11850755562401495,0.8845698441763032,0.20298861550199815,1.190381097301719,100.0,"{""consumption"":0.2798495908869911,""culture"":0.38468633511772327,""education"":0.4906622392403698,""energy"":0.39003016499481724,""environment"":0.47182183070413963,""finance"":0.49649409174220327,""food"":0.38434669942419386,""general"":0.3389197823010754,""governance"":0.5413480360720688,""health"":0.650287208478068,""infrastructure"":0.7103419071237124,""labor"":0.3920344810574497,""media"":0.2114711246273342,""space"":0.41070370835817976,""transport"":0.13224909203567303,""water"":0.2832097715744004}","{""education"":0.7529349453770315,""preferred_sector"":""healthcare""}"
P_00086,Mika Okafor,person,Earth,media,M_00336,0,89.86025850674795,75.0621421550567,0,0,26.760685838799382,191.68308650060405,191.68308650060405,0.02481325859476489,0.995,0.4509788525124028,1,0.4173857422801101,0.3911992007607473,0.6821629987434374,0.28628070864027433,0.6894176459848134,100.0,"{""consumption"":0.22014416649688046,""culture"":0.29930579536935575,""education"":0.4701522122820698,""energy"":0.2689039891693189,""environment"":0.02,""finance"":0.5444369453984206,""food"":0.6848805854971158,""general"":0.19455830565789445,""governance"":0.4605418963039858,""health"":0.021579860300436186,""infrastructure"":0.365489753574614,""labor"":0.02,""media"":0.628331027615108,""space"":0.3105021846433203,""transport"":0.13302087022408637,""water"":0.4477845041613212}","{""education"":0.561258794053842,""preferred_sector"":""media""}"
P_00087,Lina Mensah,person,Earth,healthcare,F_00301,0,1782.7272134156085,58.21694666031921,0,0,59.976344808680764,1900.9205048846086,1900.9205048846086,0.024497278869251043,0.995,0.4932134433954295,1,0.5171796122103068,0.44725319941210934,0.3737497593450673,0.8223746394588992,1.1354727057075833,100.0,"{""consumption"":0.9089412512299829,""culture"":0.7599341084980576,""education"":0.282520007104865,""energy"":0.72313261538146,""environment"":0.693649561684701,""finance"":0.4716869530356071,""food"":0.40836881982391937,""general"":0.6303267756716677,""governance"":0.6655361918407198,""health"":0.9247829702263989,""infrastructure"":0.505848374422785,""labor"":0.9473915271134953,""media"":0.3628916655595778,""space"":0.6302884685668855,""transport"":0.6157065070544874,""water"":0.5938548338767423}","{""education"":0.780824148328919,""preferred_sector"":""manufacturing""}"
P_00088,Lea Mensah,person,Earth,data_network,F_00303,0,2215.059915677156,41.16076606074317,0,0,36.09976718670529,2292.3204489246045,2292.3204489246045,0.02328551410864947,0.995,0.4856084477036193,1,0.5528160696469703,0.7849485107874445,0.5515912246694389,0.4689046332345587,1.047551700254852,100.0,"{""consumption"":0.5790495254061098,""culture"":0.5930452259776585,""education"":0.6446396481271558,""energy"":0.7418014440111181,""environment"":0.979664332010095,""finance"":0.6099581476101839,""food"":1.1415107017398112,""general"":0.687586383831692,""governance"":0.5449528096409246,""health"":0.8557411144087904,""infrastructure"":0.8532297711588374,""labor"":0.6782357316888703,""media"":0.7974305960838269,""space"":0.6543559458076261,""transport"":0.927009422876328,""water"":0.49185306252740235}","{""education"":0.8734129869972216,""preferred_sector"":""healthcare""}"
P_00089,Hana Sato,person,Orbit,agriculture,F_00330,0,2161.6143834204677,50.0882848353606,0,0,35.337009346986214,2247.0396776028147,2247.0396776028147,0.023758339035932743,0.995,0.5239201408684858,1,0.6377275630123466,0.4702941498320227,0.31753855655135516,0.49183639937341683,0.9515030251931691,100.0,"{""consumption"":0.8938490622838361,""culture"":0.6540147715363702,""education"":0.8530169180794193,""energy"":0.927069951829976,""environment"":1.0126922725068332,""finance"":0.8051273335429898,""food"":1.3227891720976084,""general"":0.7438225292280217,""governance"":0.8260764733082537,""health"":0.6865243498208271,""infrastructure"":0.8946264175386447,""labor"":0.7730109740493183,""media"":0.487331730202576,""space"":1.0324117775678323,""transport"":0.7058631844792872,""water"":0.6073786351713037}","{""education"":0.4868379337802844,""preferred_sector"":""healthcare""}"
P_00090,Mira Rahman,person,Station,media,F_00315,0,2228.4631430389054,62.515347248747595,0,0,0.07686944968139597,2291.0553597373346,2291.0553597373346,0.02244171440141455,0.995,0.48734835358556305,1,0.9210208598553257,0.48963015202138244,0.6863594011359923,0.28350679138230334,0.8537884279955643,100.0,"{""consumption"":0.8299739762768298,""culture"":0.5273806620489287,""education"":0.8434510787168412,""energy"":0.7857493072223944,""environment"":0.6878769374624542,""finance"":0.8000469675847481,""food"":1.1173907951006052,""general"":0.746122118807492,""governance"":0.7354044652026717,""health"":0.6289450190433378,""infrastructure"":0.7426710315128109,""labor"":0.7923677577032483,""media"":1.2706146573351675,""space"":0.8678057813544746,""transport"":0.7139152309639595,""water"":0.5467085310905633}","{""education"":0.5236228670533803,""preferred_sector"":""data_network""}"
P_00091,Elena Yilmaz,person,Earth,data_network,,0,116.5409531150097,74.60148660536267,0,0,3.213344559635729,194.3557842800081,194.3557842800081,0.02,0.995,0.3696123435537962,1,0.4337444459721686,0.6864988045727288,0.5957204134026276,0.2828699324320802,1.1668922375874222,100.0,"{""consumption"":0.3926983344787147,""culture"":0.24995167437462584,""education"":0.3425026924337435,""energy"":0.27998491633012235,""environment"":0.41122724742172756,""finance"":0.6093410748987219,""food"":0.29575467347157636,""general"":0.2672958431043952,""governance"":0.20594075531940179,""health"":0.36148776644719155,""infrastructure"":0.7314942342802193,""labor"":0.14030165789473892,""media"":0.2299161147435147,""space"":0.44162686460776585,""transport"":0.28295754035028126,""water"":0.44053446398382345}","{""education"":0.4077817966162449,""preferred_sector"":""data_network""}"
P_00092,Kian Ito,person,Earth,healthcare,,0,115.77853736961312,79.34106734212747,0,0,22.164099895916703,217.28370460765728,217.28370460765728,0.02507980487447616,0.995,0.34567778803947435,1,0.4913544819705671,0.5880368839107264,0.7331429778789461,0.35312589730586436,0.9937737614114079,100.0,"{""consumption"":0.1133870957551684,""culture"":0.3774983607722011,""education"":0.2942857566036329,""energy"":0.10707988410139334,""environment"":0.16941236076175026,""finance"":0.4954865183145659,""food"":0.3141975401269928,""general"":0.22714815024408758,""governance"":0.345431745072506,""health"":0.47392947355732035,""infrastructure"":0.2385095429999451,""labor"":0.0965529672318719,""media"":0.2869256555579068,""space"":0.38030033799680996,""transport"":0.04554598154099167,""water"":0.3540813010712071}","{""education"":0.2532437464710306,""preferred_sector"":""healthcare""}"
P_00093,Tariq Chen,person,Earth,logistics,M_00336,0,1084.5506406000475,57.98526475285331,0,0,10.372738368389667,1152.9086437212904,1152.9086437212904,0.02,0.995,0.374328137562607,1,0.6357810650461854,0.4705322314717679,0.8871355628450106,0,0.6035340538799434,100.0,"{""consumption"":0.17158562782266057,""culture"":0.5503279152198594,""education"":0.47756052544484917,""energy"":0.7296666430615286,""environment"":0.61042903796001,""finance"":0.5369441800585573,""food"":0.5874890291621258,""general"":0.5828262342946722,""governance"":0.5332347331481371,""health"":0.23729974481185145,""infrastructure"":0.43906283360727877,""labor"":0.4316268076443289,""media"":0.6420169623130758,""space"":0.7356836308226384,""transport"":0.7583105032423475,""water"":0.46795667607345803}","{""education"":0.8213637057195681,""preferred_sector"":""media""}"
P_00094,Noah Rossi,person,Earth,data_network,,0,434.64843668044955,24.275419131991764,0,0,17.165571242932344,476.0894270553737,476.0894270553737,0.02,0.995,0.1635469282882019,1,0.5065031325415452,0.6520384550191575,0.6985923601005226,0.4670826926779905,0.7952877243589115,100.0,"{""consumption"":0.09796665282362998,""culture"":0.4572454989194075,""education"":0.6442721457292675,""energy"":0.5708465070763917,""environment"":0.46586564505614825,""finance"":0.159666674630785,""food"":0.35496737782683374,""general"":0.396598753891907,""governance"":0.41699541186318856,""health"":0.3525343962507268,""infrastructure"":0.2751912777949376,""labor"":0.31761764746377347,""media"":0.5090661231680432,""space"":0.25063660061726734,""transport"":0.298771576856766,""water"":0.10922197538600759}","{""education"":0.5874431450085095,""preferred_sector"":""data_network""}"
P_00095,Amal Hoffmann,person,Earth,media,F_00307,0,226.75697641034404,182.66691175442998,0,-3.4976347691741436,0.0,405.9262533955998,409.423888164774,0.023108674174779555,0.9852218369971864,0.32737577623145603,1,0.5999804679761226,0.29462461802724627,0.37912724057958896,0.42790405973019424,1.0179678126764675,100.0,"{""consumption"":0.3240213494239737,""culture"":0.05584059510193585,""education"":0.4859434020434209,""energy"":0.4288554510324556,""environment"":0.27859792245567244,""finance"":0.6216419188396993,""food"":0.18662027884190396,""general"":0.44743010991389864,""governance"":0.3161516611246982,""health"":0.5518041827733137,""infrastructure"":0.3476982034251154,""labor"":0.30033758540413524,""media"":0.5416182876294486,""space"":0.1856898603531239,""transport"":0.468119329887646,""water"":0.6500337736873859}","{""education"":0.33287422650202003,""preferred_sector"":""media""}"
P_00096,Mina Sato,person,Earth,manufacturing,F_00301,0,1814.1784080542316,62.86522369623957,0,0,28.474937343692886,1905.518569094164,1905.518569094164,0.02423759105353227,0.995,0.40329734021169983,1,0.6349745909457586,0.4427079296568295,0.6229548790259786,0.3971611288430621,1.0317682174458127,100.0,"{""consumption"":0.8855311067895708,""culture"":0.5147413198067483,""education"":0.6241909125658794,""energy"":0.3897347436252304,""environment"":0.3197123662019704,""finance"":0.5280791711574296,""food"":0.5149063103669029,""general"":0.47657887286307626,""governance"":0.5238263547986961,""health"":0.49127755189869504,""infrastructure"":0.5168427788599704,""labor"":0.3191817692979283,""media"":0.43523857427905277,""space"":0.6221753278287336,""transport"":0.40093015639731217,""water"":0.2851185238936753}","{""education"":0.56095442349109,""preferred_sector"":""manufacturing""}"
P_00097,Ravi Rahman,person,Moon,mining,F_00322,0,1193.3451178715882,95.54818879444663,0,-35.22916957468028,0.0,1253.6641370913544,1288.8933066660347,0.023245005530773025,0.995,0.5150742103811627,1,0.8023768597729818,0.5528616936437486,0.6785984719787309,0.4525624649425864,1.3909065668259903,100.0,"{""consumption"":1.1250239640817175,""culture"":1.138712087329065,""education"":1.0434594840367841,""energy"":0.8275923201140919,""environment"":1.009645761931355,""finance"":0.8332856410194706,""food"":0.7025272862466245,""general"":0.8472374770764683,""governance"":0.7269529988234084,""health"":0.8259757813933227,""infrastructure"":0.8495946249245874,""labor"":0.7832847754638014,""media"":1.0102899739344497,""space"":1.1277375364611923,""transport"":0.8860644802041634,""water"":0.6559899315210328}","{""education"":0.3326448424664262,""preferred_sector"":""healthcare""}"
P_00098,Nora Mensah,person,Earth,manufacturing,F_00305,0,1926.5306856685913,46.038965162600405,0,0,25.113941164880494,1997.6835919960722,1997.6835919960722,0.02444552299386045,0.995,0.39024085323052127,1,0.546168528434295,0.3318925077219242,0.9045443481975208,0.3820553876584439,1.0890418856255164,100.0,"{""consumption"":0.73791812386803,""culture"":0.2906247904628758,""education"":0.6593936703358326,""energy"":0.2937399920686885,""environment"":0.5665901985228531,""finance"":0.7294914277027162,""food"":0.9352218648886264,""general"":0.4956129607789047,""governance"":0.7159892725621326,""health"":0.41347967883641096,""infrastructure"":0.6021929188242887,""labor"":0.5713132937761184,""media"":0.24972536647536542,""space"":0.32498665521161496,""transport"":0.7485123132095635,""water"":0.6820469199436745}","{""education"":0.7936553395242381,""preferred_sector"":""manufacturing""}"
P_00099,Sofia Nguyen,person,Moon,finance,M_00338,0,72.27474561485074,13.82723716901747,0,-95.86187192971903,0.0,-9.75988914585082,86.10198278386821,0.02356396753895157,0.995,0.5654661488996219,1,0.66181090885438,0.41784511662839807,0.7512290628044536,0.2722675231742542,1.0258749108451521,100.0,"{""consumption"":0.17163397556228194,""culture"":0.5415211995885452,""education"":0.7602322307193259,""energy"":0.3048781330991986,""environment"":0.4492220598095501,""finance"":0.9331247735307975,""food"":0.5423629426583316,""general"":0.42949078357388354,""governance"":0.22716862641671814,""health"":0.22722638014129137,""infrastructure"":0.4005761152702472,""labor"":0.5368119260062482,""media"":0.382394118459225,""space"":0.45557635832600984,""transport"":0.4796750802290365,""water"":0.6361866768507026}","{""education"":0.3272167224617485,""preferred_sector"":""media""}"
P_00100,Mina Singh,person,Earth,data_network,F_00307,0,1692.7596310408746,50.22180856043994,0,0,25.76458338054723,1768.7460229818619,1768.7460229818619,0.024792870998229733,0.995,0.6473638116945483,1,0.7127583012053655,0.5629761380545811,0.3154621958710276,0.5463780610913387,0.9554810375685819,100.0,"{""consumption"":0.44167212739349637,""culture"":0.5800807243038261,""education"":0.3542060188371258,""energy"":0.26047536153614803,""environment"":0.7041479987782078,""finance"":0.6770269099181218,""food"":0.6267267386414712,""general"":0.576293091122731,""governance"":0.5939057109339675,""health"":0.30474731407167044,""infrastructure"":0.8056437345914733,""labor"":0.5073115809628006,""media"":0.4291235553899503,""space"":0.7797256109843048,""transport"":0.6130562838227838,""water"":0.7367623316052145}","{""education"":0.3388920575831719,""preferred_sector"":""water_utility""}"
P_00101,Mika Okafor,person,Earth,agriculture,F_00306,0,1145.2959133718946,39.47776573717157,0,0,48.72049901041015,1233.4941781194761,1233.4941781194761,0.02324805856035857,0.995,0.4433302678484535,1,0.7191462798961739,0.544512467026297,0.7044022766129846,0.5190671743252776,1.1761110906214602,100.0,"{""consumption"":0.2560653858492685,""culture"":0.7033177339429428,""education"":0.3744358523433372,""energy"":0.3700616872757681,""environment"":0.23847535581330567,""finance"":0.38407561114622496,""food"":0.7662811886282701,""general"":0.4139984611980632,""governance"":0.5406082274376959,""health"":0.6725481792435658,""infrastructure"":0.5632540099357476,""labor"":0.21276224716199604,""media"":0.48372147332044796,""space"":0.2005595851043349,""transport"":0.5564875724584841,""water"":0.6600609421999394}","{""education"":0.7702754739041529,""preferred_sector"":""agriculture""}"
P_00102,Tariq Chen,person,Moon,healthcare,F_00327,0,851.4781354678488,37.66180494360242,0,-62.99015758702203,0.0,826.1497828244292,889.1399404114512,0.0233450694046136,0.995,0.5135025768346988,1,0.7945529502806847,0.34698825230457997,0.5153833367300635,0.5476627088932278,0.7984521580431426,100.0,"{""consumption"":0.5965761463966232,""culture"":0.40082692465389574,""education"":0.46623503971965496,""energy"":0.8488150222859945,""environment"":0.5370900678787008,""finance"":0.5222363662147691,""food"":0.5639922669143825,""general"":0.6132931684308583,""governance"":0.7509493579844617,""health"":0.6202076123330068,""infrastructure"":0.5539359394021849,""labor"":0.5271753070939509,""media"":0.6054178990973526,""space"":0.8479820616854499,""transport"":0.5877420863960986,""water"":0.6023597778512937}","{""education"":0.08111809020901967,""preferred_sector"":""space_ops""}"
P_00103,Omar Silva,person,Earth,healthcare,F_00301,0,1806.7299660586198,42.208148578895475,0,0,10.482108536723453,1859.4202231742388,1859.4202231742388,0.023193500318350206,0.995,0.4581124380503907,1,0.6071884824442889,0.4088376464637921,0.6131524800950182,0.35236894356760895,0.9951783706689072,100.0,"{""consumption"":0.7451971840819402,""culture"":0.4353215365461255,""education"":0.46215114075784247,""energy"":0.6373335135722191,""environment"":0.49422278518029905,""finance"":0.668150122621646,""food"":0.39730009999717963,""general"":0.5064490627824626,""governance"":0.4293667402190083,""health"":0.48773142751716336,""infrastructure"":0.7611675161540115,""labor"":0.5523294577941291,""media"":0.4497179130228418,""space"":0.6091855395739632,""transport"":0.5105567368133201,""water"":0.5103169499687896}","{""education"":0.4887786673545893,""preferred_sector"":""manufacturing""}"
P_00104,Eva Yilmaz,person,Moon,finance,F_00324,0,1111.0318326621714,67.9311030140418,0,-88.37907014075087,0.0,1090.5838655354623,1178.9629356762132,0.024476559294451188,0.995,0.47434793103298256,1,0.6327883660763722,0.35829130864400405,0.48754807308336845,0.5262150748373416,0.7713671657846717,100.0,"{""consumption"":0.3265599317037229,""culture"":0.5884348357624536,""education"":0.1365565273361449,""energy"":0.39979145832102236,""environment"":0.1385468698709962,""finance"":0.48638963256038836,""food"":0.7428732878959308,""general"":0.4286484178152831,""governance"":0.510660716813443,""health"":0.5347477956328293,""infrastructure"":0.5515559048225209,""labor"":0.3165004039254137,""media"":0.688964964695634,""space"":0.35080240607474844,""transport"":0.5373829747562044,""water"":0.18341338212832742}","{""education"":0.3292257807993686,""preferred_sector"":""media""}"
P_00105,Luis Ito,person,Orbit,education,F_00335,0,2654.552856378716,69.06599070549001,0,0,53.52371289780361,2777.14255998201,2777.14255998201,0.023971394322580095,0.995,0.4649657991712961,1,0.8600791903090642,0.47991175632349353,0.7136651612621254,0.47685713074471325,0.8277067137232665,100.0,"{""consumption"":0.5263647791732516,""culture"":0.5570891945881197,""education"":0.29595131845276457,""energy"":0.5854036640965383,""environment"":0.35645081354485375,""finance"":0.5228582899827234,""food"":0.5513754203902567,""general"":0.5930324505698383,""governance"":0.4186354949754521,""health"":0.3845199254913585,""infrastructure"":0.6181345111375895,""labor"":0.5554678067331239,""media"":0.734294640297968,""space"":0.6844924721369796,""transport"":0.36644358591071957,""water"":0.6189996780161932}","{""education"":0.8376684937836321,""preferred_sector"":""media""}"
P_00106,Tariq Sato,person,Earth,logistics,F_00309,0,1737.5953863970092,45.975474328244836,0,0,33.73995432563927,1817.3108150508933,1817.3108150508933,0.023582218981293854,0.995,0.478007978008842,1,0.5286240420145946,0.8661071163726577,0.4156495088049987,0.2238070728621681,1.1175412584657392,100.0,"{""consumption"":0.3013955714412841,""culture"":0.6728621804599877,""education"":0.5030523632293241,""energy"":0.4775430772889686,""environment"":0.7055286464632659,""finance"":0.3440029411968723,""food"":0.6175008154198531,""general"":0.5736865631040367,""governance"":0.6035411740226996,""health"":0.6777161969146231,""infrastructure"":0.2821836635924458,""labor"":0.564095448067524,""media"":0.6514919932576435,""space"":0.5805083542123667,""transport"":0.8772245974752231,""water"":0.8085533916159549}","{""education"":0.8472708299187206,""preferred_sector"":""water_utility""}"
P_00107,Ravi Okafor,person,Earth,space_ops,M_00340,0,180.14843328544853,181.34500859699395,0,0,4.8492893400889,366.34273122253137,366.34273122253137,0.024473599211114107,0.995,0.42688920393799645,1,0.731115444982479,0.4066415105083781,0.5433948594689203,0.14067723329880044,0.7811481513691824,100.0,"{""consumption"":0.570302786127728,""culture"":0.12112862933887508,""education"":0.35693433066632785,""energy"":0.3972759143210193,""environment"":0.3185583378050008,""finance"":0.4176821603214175,""food"":0.5789734603223473,""general"":0.3714556303992602,""governance"":0.3272779802094112,""health"":0.5610258600628873,""infrastructure"":0.3207673937581293,""labor"":0.16056671030521172,""media"":0.5187309800972975,""space"":0.7642331184372975,""transport"":0.02,""water"":0.5487922293713242}","{""education"":0.6397068344440185,""preferred_sector"":""space_ops""}"
P_00108,Aiko Silva,person,Station,energy,F_00318,0,1744.2250637150644,67.58358893716368,0,0,11.906375465150845,1823.715028117379,1823.715028117379,0.023004499150144315,0.995,0.44540603837866466,1,0.4324084298870196,0.3330275421931933,0.6577214010974888,0.22562369917092776,0.7121755236087894,100.0,"{""consumption"":0.7846990223208841,""culture"":0.44820537847673814,""education"":0.6729009488736027,""energy"":0.6614933915719601,""environment"":0.42530626288141565,""finance"":0.724962429666796,""food"":0.5178730325023612,""general"":0.5354441595306078,""governance"":0.7962986675886976,""health"":0.40553221015291974,""infrastructure"":0.7428686484284064,""labor"":0.5327152750036998,""media"":0.6244906932725647,""space"":0.8393725416472173,""transport"":0.40785273208979217,""water"":0.33309975924609636}","{""education"":0.4986332776101185,""preferred_sector"":""media""}"
P_00109,David Schmidt,person,Earth,research,M_00336,0,2108.711756113391,60.14796081160584,0,0,48.49828675960176,2217.3580036845988,2217.3580036845988,0.025268028348949888,0.9868210641317822,0.42468289745015475,1,0.7490369430492188,0.7750877948790893,0.9175579874895968,0.41544406546911056,1.0773483323703097,100.0,"{""consumption"":0.6736982035506239,""culture"":0.4714668265312773,""education"":0.6598194568439408,""energy"":0.31282778754562857,""environment"":0.2392495314919697,""finance"":0.5550159403192979,""food"":0.3491843065255693,""general"":0.4434211673687971,""governance"":0.31081640653758474,""health"":0.3943812987600834,""infrastructure"":0.6264088048286802,""labor"":0.36807556026434524,""media"":0.6432105768474926,""space"":0.5439731481390261,""transport"":0.41629151120555136,""water"":0.3501649401803021}","{""education"":0.689300731932652,""preferred_sector"":""media""}"
P_00110,Rin Hoffmann,person,Earth,data_network,F_00312,0,1503.361932955323,25.904065371829336,0,0,44.62019797474494,1573.8861963018974,1573.8861963018974,0.02,0.995,0.4425266976975842,1,0.7051965308685468,0.41590987506896054,0.8901092287497077,0.3138826583249206,1.0325361679837355,100.0,"{""consumption"":0.6207331949202184,""culture"":0.5675400329419307,""education"":0.7006055133709914,""energy"":0.6846096259448518,""environment"":0.7160095455765491,""finance"":0.5127209564533013,""food"":0.8557659640109377,""general"":0.7954460862732347,""governance"":0.6700906282553458,""health"":0.7522129518902214,""infrastructure"":0.7866913399201122,""labor"":0.9019377553946736,""media"":0.9317055070607734,""space"":0.779481648867569,""transport"":0.635441762009616,""water"":0.9868843500660279}","{""education"":0.36464233549096225,""preferred_sector"":""water_utility""}"
